"discente","sexo","nota_final","cotista","cep","descricao"
"1ab2880d7536fb7e36b511d86a9d7014","M",642.2200,f,"59000-000","GRADUAÇÃO"
"adce28947026f2caa04c237cb34acc9a","M",633.5300,f,"59000-000","GRADUAÇÃO"
"adce28947026f2caa04c237cb34acc9a","M",633.5300,f,"59000-000","GRADUAÇÃO"
"b0a24047b902fbb8b8d8de29feb41645","M",621.9600,f,"59000-000","GRADUAÇÃO"
"923e458fcfb560dc4f1f993fa973b17d","M",614.3100,t,"59000-000","GRADUAÇÃO"
"3fef09315403ddd66dfbe6e2d0dab945","M",624.6000,t,"59000-000","GRADUAÇÃO"
"a0587de0368d0d990a9e8e893dd7e202","M",598.2600,f,"59000-000","GRADUAÇÃO"
"7a7d9da75310f6e12ce20baadd3a2343","F",4.9300,t,"59000-000","GRADUAÇÃO"
"4419517bbd3a503c6d8c76755189fb1a","F",651.5000,f,"59000-000","GRADUAÇÃO"
"40d38cf32d4f8e3179aa96837b0d53c7","F",683.2700,f,"59000-000","GRADUAÇÃO"
"f0a1c242b2a8919bfec6cc7e885d101c","M",599.6500,f,"59000-000","GRADUAÇÃO"
"","F",688.0600,f,"59000-000","GRADUAÇÃO"
"f49c8181b84e7e289a35a3128f7b2bb4","M",823.1000,t,"59000-000","GRADUAÇÃO"
"bcc113acd89d800b48b30f3ac4ddc157","M",900.7100,t,"59000-000","GRADUAÇÃO"
"fd21e03a1ee507dcf40cfd3ca0a622aa","F",528.4600,f,"59000-000","GRADUAÇÃO"
"d84b079aea195b9eb691850ce113d9fb","M",6.3300,f,"59000-000","GRADUAÇÃO"
"8e3c4ac0217b1aa5f760f485b1f341e9","F",613.3800,t,"59000-000","GRADUAÇÃO"
"","M",596.5800,f,"59000-000","GRADUAÇÃO"
"6df5a7dac9c464a88d04a7c1644a1acd","M",498.9400,f,"59000-000","GRADUAÇÃO"
"b408e51dd219728854cefc0a40ef5e18","F",609.0400,t,"59000-000","GRADUAÇÃO"
"2a84627926f66afeef75ec4c60974a1a","F",4.8300,f,"59000-000","GRADUAÇÃO"
"0b673b77b0c1a762da3cb3dd477327e6","M",666.3800,t,"59000-000","GRADUAÇÃO"
"cd66025aefe6f14ab837750aabc6ea99","F",590.4200,f,"59000-000","GRADUAÇÃO"
"55c66d860714b1b0577464646e7e25b1","M",4.0500,f,"59000-000","GRADUAÇÃO"
"2b002a4c23ac0ba6d5924cf566689df4","M",545.0400,f,"59000-000","GRADUAÇÃO"
"d432af1a92e8fef3c18fc69bb62e89b3","F",630.2200,t,"59000-000","GRADUAÇÃO"
"d432af1a92e8fef3c18fc69bb62e89b3","F",630.2200,t,"59000-000","GRADUAÇÃO"
"420746cccc869718fde20c725d772591","M",515.7500,f,"59000-000","GRADUAÇÃO"
"e71b6658ef7eaac3de79100c273e92d8","M",626.3700,t,"59000-000","GRADUAÇÃO"
"5e7919ddc52fcd2b9c403db14b6b35e0","M",576.6200,t,"59000-000","GRADUAÇÃO"
"a29386a2aed1eaccf2afa5d9b37a5daa","F",713.2400,f,"59000-000","GRADUAÇÃO"
"014f490a20f13de27937c0d9cd588ed1","F",621.5400,t,"59000-000","GRADUAÇÃO"
"3ff038b14901736cd8e554a524bca112","M",683.6200,f,"59000-000","GRADUAÇÃO"
"3ff038b14901736cd8e554a524bca112","M",683.6200,f,"59000-000","GRADUAÇÃO"
"4e7f540a340f0fab46294cfb3b97541e","M",570.8900,t,"59000-000","GRADUAÇÃO"
"307117b1798f30087397d9155ad68543","M",650.0200,f,"59000-000","GRADUAÇÃO"
"b725e1fc6c870047b591b7e8e6d52fc0","M",650.0200,f,"59000-000","GRADUAÇÃO"
"516d9f9f24ff31516d5189740e15b67a","M",693.0600,t,"59000-000","GRADUAÇÃO"
"9c50307689a9caf91b55fcd86eb67a4a","M",614.6500,f,"59000-000","GRADUAÇÃO"
"3457e7494d39006e7a7b8c2ad2d91969","M",540.7200,f,"59000-000","GRADUAÇÃO"
"8aaa6e0a2f045f584802d482a78ad5a2","M",664.8800,f,"59000-000","GRADUAÇÃO"
"a55559d8d94af0113c8b5ecf5d403c46","F",6.7000,f,"59000-000","GRADUAÇÃO"
"eb51020e80c085b2d89262fc2fdefa9b","M",642.7500,t,"59000-000","GRADUAÇÃO"
"eb51020e80c085b2d89262fc2fdefa9b","M",642.7500,t,"59000-000","GRADUAÇÃO"
"b4c87eb3471969ed310262ded660ecc6","M",650.0000,f,"59000-000","GRADUAÇÃO"
"8ff81237a11e6271560e733057ee86da","F",388.0300,f,"59000-000","GRADUAÇÃO"
"a04d64026a0ccfb1e32d00854c584717","F",667.2800,f,"59000-000","GRADUAÇÃO"
"","F",4.5300,f,"59000-000","GRADUAÇÃO"
"","F",528.1800,f,"59000-000","GRADUAÇÃO"
"a6a9521ca16dd7f252ffd0273fb950ad","M",472.4300,f,"59000-000","GRADUAÇÃO"
"66144e7884eea484ec4eb2ff1f74ce56","F",5.8000,f,"59000-000","GRADUAÇÃO"
"763d7f1d8e5280877f6354672d188601","M",608.6900,t,"59000-000","GRADUAÇÃO"
"b4369872fb069d5f9f2054382b5e8ace","M",4.4300,t,"59000-000","GRADUAÇÃO"
"233c614d0aa91e2927aa11326d03b5a8","F",639.0700,f,"59000-000","GRADUAÇÃO"
"bb5b1a62f76cc885c08031c1ea0f30e5","F",685.5400,f,"59000-000","GRADUAÇÃO"
"9f8c10a88d47c6a8e67bc6b214d26764","F",664.5100,t,"59000-000","GRADUAÇÃO"
"2368bc8e45d00078db51de6f3e372103","M",629.4700,f,"59000-000","GRADUAÇÃO"
"2368bc8e45d00078db51de6f3e372103","M",629.4700,f,"59000-000","GRADUAÇÃO"
"f482373a8f53757bcdc1a2d0f83639d3","M",678.9400,f,"59000-000","GRADUAÇÃO"
"02bfec3d0964ad304a1518f3fadf2abc","F",5.1000,f,"59000-000","GRADUAÇÃO"
"212565a6512b1f76c62e6bef2d3835e9","F",575.8900,f,"59000-000","GRADUAÇÃO"
"726aa2f0d55389f1696a68a9bd67cc8b","M",622.8600,t,"59000-000","GRADUAÇÃO"
"726aa2f0d55389f1696a68a9bd67cc8b","M",622.8600,t,"59000-000","GRADUAÇÃO"
"9dba0aa03e093793da2fe0aeca8ecf84","M",616.3100,t,"59000-000","GRADUAÇÃO"
"9dba0aa03e093793da2fe0aeca8ecf84","M",616.3100,t,"59000-000","GRADUAÇÃO"
"f86e43dd0bc7bb579a8830589638f7e1","F",625.5400,t,"59000-000","GRADUAÇÃO"
"","F",529.5200,f,"59000-000","GRADUAÇÃO"
"","M",637.1400,f,"59000-000","GRADUAÇÃO"
"8886822d298abfea1e992968ad9f1491","M",591.9100,f,"59000-000","GRADUAÇÃO"
"7e55dc35458ce06c5e4c4d16e2c633ab","M",574.0200,t,"59000-000","GRADUAÇÃO"
"63c5cf8d218eedf6667addcaa02369f8","F",645.1500,f,"59000-000","GRADUAÇÃO"
"63c5cf8d218eedf6667addcaa02369f8","F",645.1500,f,"59000-000","GRADUAÇÃO"
"a46cd9d6c6942face220874f143cff2c","M",597.4800,t,"59000-000","GRADUAÇÃO"
"4541dd5c5ff40a7ea49e4fa1f1405f5f","F",540.2900,f,"59000-000","GRADUAÇÃO"
"89e592de5f5fd13de661c50a75b21285","M",488.8300,f,"59000-000","GRADUAÇÃO"
"58beb0ea113b51908f0c2e9b85d3cb42","F",741.4300,t,"59000-000","GRADUAÇÃO"
"b3e8b5a273097c6a16df08019e71c5e9","F",586.2400,t,"59000-000","GRADUAÇÃO"
"b3e8b5a273097c6a16df08019e71c5e9","F",586.2400,t,"59000-000","GRADUAÇÃO"
"0409dd71a51c3991604c281f8404dbeb","F",610.9100,t,"59000-000","GRADUAÇÃO"
"95082996506249205e683a68e53d82c0","M",610.7800,t,"59000-000","GRADUAÇÃO"
"","F",583.7400,t,"59000-000","GRADUAÇÃO"
"42b23096fb1a26c76446b2edb353c42e","F",564.9500,t,"59000-000","GRADUAÇÃO"
"42b23096fb1a26c76446b2edb353c42e","F",564.9500,t,"59000-000","GRADUAÇÃO"
"fdf696469238d3dd18297dc13b1b3d1e","F",5.5000,f,"59000-000","GRADUAÇÃO"
"4058c30324daa4040ac44ed5003e7369","M",629.8200,t,"59000-000","GRADUAÇÃO"
"4058c30324daa4040ac44ed5003e7369","M",629.8200,t,"59000-000","GRADUAÇÃO"
"efe2e372b406660af0780c621347215f","F",550.1100,t,"59000-000","GRADUAÇÃO"
"f5e1c53c2ff9faf5e9b21db9d31586a6","M",6.3700,f,"59000-000","GRADUAÇÃO"
"2fa236ca19beef298d85e5942627aa1b","F",665.2100,t,"59000-000","GRADUAÇÃO"
"f3f65b60fd200eb6cd35f5e64db4854d","F",658.7300,t,"59000-000","GRADUAÇÃO"
"045071cc9760e78bcc1f2cbfd4a47a35","M",676.4400,f,"59000-000","GRADUAÇÃO"
"","F",565.1600,f,"59000-000","GRADUAÇÃO"
"e7ebfe3b52634f4d0343fd064974e6b0","M",631.9800,f,"59000-000","GRADUAÇÃO"
"76aacecf2ff2ffe15c49c8c3b7265059","M",638.7900,t,"59000-000","GRADUAÇÃO"
"7fe262d4e1c0487b92ecfbeac7fd7fbd","F",668.5500,f,"59000-000","GRADUAÇÃO"
"7fe262d4e1c0487b92ecfbeac7fd7fbd","F",668.5500,f,"59000-000","GRADUAÇÃO"
"61694f3ca1d08bd71375da4233e04cdd","M",4.5300,f,"59000-000","GRADUAÇÃO"
"52663ce9704b0113eee842f6abe0424b","M",584.6600,t,"59000-000","GRADUAÇÃO"
"7a96c0d9dbcce712b9d587f3b6f000aa","F",620.2300,f,"59000-000","GRADUAÇÃO"
"6848dc586c2179a6273d97674085cf43","M",581.1200,t,"59000-000","GRADUAÇÃO"
"3921f21fe61d306e77947092efc093a8","M",471.2200,f,"59000-000","GRADUAÇÃO"
"54c6ccdb0630b567a67d56664d57d708","F",499.1800,f,"59000-000","GRADUAÇÃO"
"aec98f118f9e34b67dabc19111f7cca4","M",653.6500,f,"59000-000","GRADUAÇÃO"
"5ac0c39555f42e06a20c6585a12d5f1f","F",693.7500,f,"59000-000","GRADUAÇÃO"
"f45e8ec814466ebebfec15aad2553fcb","F",673.4700,f,"59000-000","GRADUAÇÃO"
"f45e8ec814466ebebfec15aad2553fcb","F",673.4700,f,"59000-000","GRADUAÇÃO"
"72a001eabf4f581e9eabfbf7a724cc16","M",637.9500,f,"59000-000","GRADUAÇÃO"
"a5f2ae12db590143cb06690dbb290689","M",645.8900,f,"59000-000","GRADUAÇÃO"
"83c2d0227dfcabeb90884ed154ea7a63","M",597.9000,f,"59000-000","GRADUAÇÃO"
"83c2d0227dfcabeb90884ed154ea7a63","M",597.9000,f,"59000-000","GRADUAÇÃO"
"74c8adfc314d62c792b0a269df279ec6","M",534.2500,t,"59000-000","GRADUAÇÃO"
"234628163a1859e220445df0e8d2b1bd","F",576.3200,t,"59000-000","GRADUAÇÃO"
"f552c494fa4905cf7248e3c321e3f203","F",576.3200,t,"59000-000","GRADUAÇÃO"
"441942fcf775f4ce736bf65423ffa80b","F",567.3600,t,"59000-000","GRADUAÇÃO"
"44614ba1d4aee8c02c6e0c817c5f58ac","M",615.6700,f,"59000-000","GRADUAÇÃO"
"a3fe0d1ffe522afc2879d879d3de92f3","M",635.3800,f,"59000-000","GRADUAÇÃO"
"a3fe0d1ffe522afc2879d879d3de92f3","M",635.3800,f,"59000-000","GRADUAÇÃO"
"","F",731.3800,t,"59000-000","GRADUAÇÃO"
"f75e68e856a9ac064ebe9c634ff988ec","F",594.3900,t,"59000-000","GRADUAÇÃO"
"39302fe41e7ce283277a06fd17a10b7d","M",580.8500,t,"59000-000","GRADUAÇÃO"
"9d92f829408509d1b51dd1585bbc77a8","M",607.0900,t,"59000-000","GRADUAÇÃO"
"9d92f829408509d1b51dd1585bbc77a8","M",607.0900,t,"59000-000","GRADUAÇÃO"
"","F",718.1300,f,"59000-000","GRADUAÇÃO"
"53a8fa203fcc9e2d7453f18406fea3bf","F",629.2500,t,"59000-000","GRADUAÇÃO"
"14e16499aec3bc560033830db8b71133","M",2.9300,f,"59000-000","GRADUAÇÃO"
"41590e84778ee82628c657469b76af7e","M",455.2400,f,"59000-000","GRADUAÇÃO"
"62eeb2d475a159e5d9595d391692ae98","M",714.7100,t,"59000-000","GRADUAÇÃO"
"","M",714.7100,f,"59000-000","GRADUAÇÃO"
"","M",5.3000,f,"59000-000","GRADUAÇÃO"
"c4b66a58a0058ce2fee347be75afc4e4","F",619.9700,f,"59000-000","GRADUAÇÃO"
"3130908d3fc66e39eb97c8bbdfc389d3","M",621.6900,f,"59000-000","GRADUAÇÃO"
"9a2a2fff7191963b4b5df84ad4841a7a","M",486.0200,f,"59000-000","GRADUAÇÃO"
"19ad09035fabeee1818c02358bf4fc40","M",632.2000,f,"59000-000","GRADUAÇÃO"
"c0aec3bf3fe6cc909007fcbfa0046820","F",524.0900,t,"59000-000","GRADUAÇÃO"
"","F",2.9700,f,"59000-000","GRADUAÇÃO"
"260fa1ae08f9a3e02e737421a9b7ca33","F",639.0700,f,"59000-000","GRADUAÇÃO"
"b384936aaeece4c9a4f1d5c9bc0969d8","M",737.2000,f,"59000-000","GRADUAÇÃO"
"2277168b70bb8a0ced3b3c4f153ae115","F",549.4000,t,"59000-000","GRADUAÇÃO"
"2abdcf9bcdd9eb75a69a2b54e3a0f8e0","F",531.6600,t,"59000-000","GRADUAÇÃO"
"9033dac624a6c2aa6cdde0f396cdb547","F",588.6600,t,"59000-000","GRADUAÇÃO"
"3d6cd90ad1870195977187a231b0ee75","M",6.4300,f,"59000-000","GRADUAÇÃO"
"cb7e95deaa856451ae0ff6fb165a84d7","M",630.3400,f,"59000-000","GRADUAÇÃO"
"6344ba07ff75d3143e8bb536b74945b1","M",608.7200,t,"59000-000","GRADUAÇÃO"
"","M",2.4700,f,"59000-000","GRADUAÇÃO"
"abf19b412dd2d904611abc4c76eb45bb","F",651.6000,f,"59000-000","GRADUAÇÃO"
"84335981374af021c5d7bdbc9cc3ce19","M",555.7600,f,"59000-000","GRADUAÇÃO"
"cdd3231510e62917c3aee4ccc1216dfc","M",5.1800,f,"59000-000","GRADUAÇÃO"
"","F",4.0000,f,"59000-000","GRADUAÇÃO"
"f549dd002417d03efecbf4b29ca1541f","M",558.8800,t,"59000-000","GRADUAÇÃO"
"c34f0684b4573be11a10a930c95658da","M",647.6100,t,"59000-000","GRADUAÇÃO"
"d3637ffac8c1f81f00f15231aa9d0edf","F",671.0100,f,"59000-000","GRADUAÇÃO"
"d3637ffac8c1f81f00f15231aa9d0edf","F",671.0100,f,"59000-000","GRADUAÇÃO"
"840ddcd3bb4aca70f95eb5ef982cc798","F",530.4000,t,"59000-000","GRADUAÇÃO"
"4c155bd1fc33ca2d6c3e6d54714b2be4","F",544.0100,f,"59000-000","GRADUAÇÃO"
"3550e09631238bd0b4cece47407453ca","M",585.2200,t,"59000-000","GRADUAÇÃO"
"db0009d3a2e500f3bedf88f55336f6a5","M",569.8000,t,"59000-000","GRADUAÇÃO"
"8dd4a8fdbb9d5ee3d684cad97e56f7eb","M",641.7100,t,"59000-000","GRADUAÇÃO"
"95b18b777ce64a6a2e4318222a46627e","M",4.2600,f,"59000-000","GRADUAÇÃO"
"933a36d6304590d5d69bcd96b5b8b790","F",552.0900,t,"59000-000","GRADUAÇÃO"
"bf300d37e925d0fcf68d0722d45017a0","M",548.4700,f,"59000-000","GRADUAÇÃO"
"66dfb9c6dfeae09e1d2493960c235b62","F",461.3000,f,"59000-000","GRADUAÇÃO"
"eed077a651aba40f10243e36bb3206f6","F",537.8900,f,"59000-000","GRADUAÇÃO"
"3b8d1c7335b6f2d6064e1793ccacf5a9","F",613.4600,f,"59000-000","GRADUAÇÃO"
"0f169897ced5bb71279788453f549c5a","F",622.8500,f,"59000-000","GRADUAÇÃO"
"0f169897ced5bb71279788453f549c5a","F",622.8500,f,"59000-000","GRADUAÇÃO"
"346a6088cb48bc9c68df123292d07a9f","F",600.4800,t,"59000-000","GRADUAÇÃO"
"94ea15369764770719d630b0397a4f4e","M",517.9100,f,"59000-000","GRADUAÇÃO"
"2a14421f8f9aa0892302e498a7768283","F",602.5200,f,"59000-000","GRADUAÇÃO"
"a7644ec41b1fcc7bc18bd3c0fc6b36df","M",628.8700,t,"59000-000","GRADUAÇÃO"
"a7644ec41b1fcc7bc18bd3c0fc6b36df","M",628.8700,t,"59000-000","GRADUAÇÃO"
"1d358ef510008a1731e1421eb296fca8","F",519.4500,t,"59000-000","GRADUAÇÃO"
"ef718d599d35f7a99c5d5749c05b4a37","F",620.4500,t,"59000-000","GRADUAÇÃO"
"39879bac6069c1b29366d491252c3284","M",589.3200,f,"59000-000","GRADUAÇÃO"
"afe8dcfafaf2ff20260d40e646fde60e","M",642.5800,t,"59000-000","GRADUAÇÃO"
"0d359522af9d81fbcffc0808d9672167","M",627.5700,t,"59000-000","GRADUAÇÃO"
"c69be39d5473cb048dced4fa1c4d2a4b","M",7.2300,f,"59000-000","GRADUAÇÃO"
"2d6f10a77067fc8a5482862cce8094e4","F",4.6000,f,"59000-000","GRADUAÇÃO"
"2c65051532aeff995a5a0a22b4a62846","M",513.5800,f,"59000-000","GRADUAÇÃO"
"93c7534d0411e37b00f2a6a91fb775d0","M",5.7000,f,"59000-000","GRADUAÇÃO"
"8e2359b40646dfa8f36d26652ea25f3c","M",714.4400,t,"59000-000","GRADUAÇÃO"
"7ab5c4c9132ecc91eb7a061677d9bfd7","F",572.2400,t,"59000-000","GRADUAÇÃO"
"698df76f395caac74c11801c877bc111","M",473.0400,f,"59000-000","GRADUAÇÃO"
"095bbc483251fe8a78c3445dccb66859","F",730.7000,t,"59000-000","GRADUAÇÃO"
"13e237066063043d95d1651733d4db94","M",594.6800,f,"59000-000","GRADUAÇÃO"
"5bb68ab32e93809b3d87010a93a500c0","M",723.1200,f,"59000-000","GRADUAÇÃO"
"13070c5072f0d8683d3a36f82d8f5567","F",680.4800,f,"59000-000","GRADUAÇÃO"
"a3945098757e2756ffb94eb57cd40c84","M",656.9100,t,"59000-000","GRADUAÇÃO"
"19188c61945bce005a1f413ea912e8fa","M",535.6400,f,"59000-000","GRADUAÇÃO"
"dab7110b2e06b7f11f548f3a501cfae5","F",754.0100,f,"59000-000","GRADUAÇÃO"
"","F",577.0100,f,"59000-000","GRADUAÇÃO"
"","M",5.3800,f,"59000-000","GRADUAÇÃO"
"1aa728b042851534cf2d7a3a12d52e09","M",611.0700,t,"59000-000","GRADUAÇÃO"
"67cf4cb69bb83ff2777c1b1be1786b4e","F",637.2600,t,"59000-000","GRADUAÇÃO"
"731640f93bd605768a28d41995174e7a","F",5.5000,f,"59000-000","GRADUAÇÃO"
"3b9fe66c65dbbe41441140458169eb7d","M",704.5800,t,"59000-000","GRADUAÇÃO"
"f500c239ea118e74cd1e75fc59317bd5","M",614.3200,t,"59000-000","GRADUAÇÃO"
"f500c239ea118e74cd1e75fc59317bd5","M",614.3200,t,"59000-000","GRADUAÇÃO"
"443c740805a18b3b872fad621c4429ea","M",654.4800,f,"59000-000","GRADUAÇÃO"
"443c740805a18b3b872fad621c4429ea","M",654.4800,f,"59000-000","GRADUAÇÃO"
"b0d4a767fd21c7a62d4dad1843174c4d","F",530.9900,t,"59000-000","GRADUAÇÃO"
"b243a42119cb96ec7bbf63abad6f1c5e","F",747.4000,t,"59000-000","GRADUAÇÃO"
"","F",3.4700,f,"59000-000","GRADUAÇÃO"
"ebb23bd294fc8f6cd0735854a3860bb7","F",690.5600,t,"59000-000","GRADUAÇÃO"
"52e417310c0983b1826cb08e87faa44d","M",6.2300,f,"59000-000","GRADUAÇÃO"
"31578b460a937b218b3e8badaa9c2fd6","F",787.2800,t,"59000-000","GRADUAÇÃO"
"9f45758d7fd120c601f6b9be72e5ca61","F",663.5400,f,"59000-000","GRADUAÇÃO"
"f42b47c88325f575b5fff0825db10aec","M",680.4400,t,"59000-000","GRADUAÇÃO"
"d678e527b58b2ae88fc53a9b7f398fdf","F",548.7600,f,"59000-000","GRADUAÇÃO"
"b7d34ebd071fe45dac92a739611ff3e3","M",441.7600,f,"59000-000","GRADUAÇÃO"
"b5e56e58a6480a945d64f14960e36baf","F",615.2800,t,"59000-000","GRADUAÇÃO"
"f16c3b09bb90794529ba4ad3f8e424c1","M",693.4200,f,"59000-000","GRADUAÇÃO"
"c5652d664eb19d3e96ee83bc95a7f822","F",704.8000,t,"59000-000","GRADUAÇÃO"
"68dea90b1d39413647716a7f630ad229","F",5.1700,f,"59000-000","GRADUAÇÃO"
"787ad64b215c889d0298adb8aeab6747","M",590.8600,t,"59000-000","GRADUAÇÃO"
"22c239c17358490f1aac901aa9bf79b0","M",564.9100,t,"59000-000","GRADUAÇÃO"
"1dae7dc56494c13ac85cdeb7aad34fc0","F",542.7400,t,"59000-000","GRADUAÇÃO"
"89c86235be38101792ffe9ceb31dcad4","F",770.5900,f,"59000-000","GRADUAÇÃO"
"f1aed573bf81b41056d84b54e0326131","M",522.8100,t,"59000-000","GRADUAÇÃO"
"80b6e8f2c9b7b2dd5ea90df963da4c36","F",586.9900,t,"59000-000","GRADUAÇÃO"
"82b766f3390f2747ce641891f4aebd9d","F",644.0400,t,"59000-000","GRADUAÇÃO"
"b624fbb26c966d6f914de82fe75687a0","F",616.5800,f,"59000-000","GRADUAÇÃO"
"0b82dd24abef147cc507c97cbd10fba0","M",638.4000,t,"59000-000","GRADUAÇÃO"
"47edc1129f3997843af9e76674cd8fe9","M",673.7000,t,"59000-000","GRADUAÇÃO"
"fb52b1bb1b143324141b7d6944427406","F",694.4400,f,"59000-000","GRADUAÇÃO"
"df1a185998f8cde087dc8b11032619ce","M",599.4900,f,"59000-000","GRADUAÇÃO"
"9f138586cb8d65acfac76221dfa4c956","F",663.4800,f,"59000-000","GRADUAÇÃO"
"e1b9f74421db901d520e8fa01ca4b9ae","M",750.9000,f,"59000-000","GRADUAÇÃO"
"a7b74e05fe0227274db9f5d613724d52","M",671.0000,f,"59000-000","GRADUAÇÃO"
"2d8709cce05ecd61e8ce5be0ff75faa7","M",616.3800,t,"59000-000","GRADUAÇÃO"
"2d8709cce05ecd61e8ce5be0ff75faa7","M",616.3800,t,"59000-000","GRADUAÇÃO"
"","M",616.3800,t,"59000-000","GRADUAÇÃO"
"c959d8136925d98a8346ac4ff9222b1b","M",696.2200,t,"59000-000","GRADUAÇÃO"
"330dfd5e4f9c9185df8db2aa663114ab","M",573.3900,t,"59000-000","GRADUAÇÃO"
"","M",4.0000,f,"59000-000","GRADUAÇÃO"
"2513075926ff041080fd5c991d6c01d3","M",650.5600,f,"59000-000","GRADUAÇÃO"
"81aae6babbab86b24bf1ab73cd298235","M",624.3300,f,"59000-000","GRADUAÇÃO"
"0a2c1b59fcbb0e82cdff5803f5044ce7","F",5.0500,f,"59000-000","GRADUAÇÃO"
"3affd32ef33400d0931ce0fcfa2b8564","M",640.8200,f,"59000-000","GRADUAÇÃO"
"1d789d0a482e51afdb05916c9d745747","M",463.2800,f,"59000-000","GRADUAÇÃO"
"e691cd7b760b54c9c8c7618281fbb9d1","M",591.1300,t,"59000-000","GRADUAÇÃO"
"da5e5d13e7bfa2a4c9b78dbdf329350d","F",740.0100,f,"59000-000","GRADUAÇÃO"
"937b5ea8694ce115e5699c6481bf09c2","M",660.7800,f,"59000-000","GRADUAÇÃO"
"f4ecc20e4c904aecbf2c763e4acca7df","M",660.7800,f,"59000-000","GRADUAÇÃO"
"9d94d4c28baa6572031d87c46499e7be","F",573.9200,t,"59000-000","GRADUAÇÃO"
"3650b8739d63719fdfff57c82e325965","F",573.9200,t,"59000-000","GRADUAÇÃO"
"ff8f45cff72a7d31a65a86b271e16dcc","M",589.6100,f,"59000-000","GRADUAÇÃO"
"542dfff1393f5947f04932be21d6673e","M",5.8800,f,"59000-000","GRADUAÇÃO"
"f9f326a1ae778df137d6a2e45e3def34","M",6.6700,f,"59000-000","GRADUAÇÃO"
"0981044045ad62ab7b318faf06873147","M",534.8500,t,"59000-000","GRADUAÇÃO"
"40dcaad1f99e2a7c77f70f63ab960d9c","M",564.9500,t,"59000-000","GRADUAÇÃO"
"3e5298ebe83c2cb3194d9af6819d94a7","M",676.7700,t,"59000-000","GRADUAÇÃO"
"bed496f810eb6c0eeb56343b174848ad","M",687.2700,t,"59000-000","GRADUAÇÃO"
"6a04852cce645e158389d2a8645c0452","F",657.0000,t,"59000-000","GRADUAÇÃO"
"4eb360f8118def26de134d0209a7a313","M",479.2000,f,"59000-000","GRADUAÇÃO"
"2d09e3f7d2357a7a23e6d24edb795a09","M",719.9400,t,"59000-000","GRADUAÇÃO"
"e0220886c497e2234e9207d98e77f9fc","M",601.5800,t,"59000-000","GRADUAÇÃO"
"07fae00ab8b336e730ed51d8fc0a3668","F",567.6000,f,"59000-000","GRADUAÇÃO"
"","F",608.9100,f,"59000-000","GRADUAÇÃO"
"be6329d70372681f989a9c9b9f71ce44","M",635.5600,f,"59000-000","GRADUAÇÃO"
"5640872d62a32ca5620a29c32736fee8","M",616.1600,f,"59000-000","GRADUAÇÃO"
"27add0dedc11d2c68a4e62213b3e3722","M",635.5600,f,"59000-000","GRADUAÇÃO"
"7c1cd5723d6f01831e6c6d7b19421e91","M",624.6500,f,"59000-000","GRADUAÇÃO"
"ce9b4255dc75b003ac4c0c4c9d60f87f","F",621.0900,f,"59000-000","GRADUAÇÃO"
"f63479c6393771612845f53f2a672612","M",571.6700,t,"59000-000","GRADUAÇÃO"
"05b5df84acc2b5b4e7569754cac07167","F",6.4300,f,"59000-000","GRADUAÇÃO"
"fa5474de40056373a86ec90e077df658","M",638.5500,t,"59000-000","GRADUAÇÃO"
"51a4233c8cb2d088589554f7ed4b7e94","M",5.9300,f,"59000-000","GRADUAÇÃO"
"b7eccaee85fe47b34c810cc3341e3579","F",697.2500,t,"59000-000","GRADUAÇÃO"
"4770180f66e9244aefcd53b907c3fb4a","M",632.1900,t,"59000-000","GRADUAÇÃO"
"f298c24b87e7932e9147f721b56f9892","F",5.5000,f,"59000-000","GRADUAÇÃO"
"284000bb8607f08b8016616946745031","F",724.2500,f,"59000-000","GRADUAÇÃO"
"70494b3577d50dea0282c08b7fa18304","M",597.9500,t,"59000-000","GRADUAÇÃO"
"23afb1d50aa78da4e20b9c19b242940b","F",701.9600,t,"59000-000","GRADUAÇÃO"
"71b7e55ca7ed584752fa11304c034bdd","F",605.6500,t,"59000-000","GRADUAÇÃO"
"e36f706844412c6a5cf7ac285add74b9","F",605.6500,t,"59000-000","GRADUAÇÃO"
"e36f706844412c6a5cf7ac285add74b9","F",605.6500,t,"59000-000","GRADUAÇÃO"
"21ea7cbf5780a4ac9a9a7382fed9dbfe","M",459.3400,f,"59000-000","GRADUAÇÃO"
"71e5851e2cd4ebf5ccb695ef62d27701","M",785.8800,f,"59000-000","GRADUAÇÃO"
"801d2d7a9c60319115aa2483926b7962","M",706.1600,f,"59000-000","GRADUAÇÃO"
"e9ec94834e332b77056e422a5ec6f464","M",587.1400,t,"59000-000","GRADUAÇÃO"
"609c1d65d02e0bb40d508de0025a8877","M",660.7900,f,"59000-000","GRADUAÇÃO"
"f0fa2c0bbd50bef8a143245ee237e653","F",677.6100,f,"59000-000","GRADUAÇÃO"
"1b5d3883367e1a2c06974ce3361bee70","F",555.0100,t,"59000-000","GRADUAÇÃO"
"7a70adbd21212a52cce6609cfdd09694","M",6.2700,f,"59000-000","GRADUAÇÃO"
"1f509012215bf8b8b170798be6da500d","M",399.5500,f,"59000-000","GRADUAÇÃO"
"e60766903408605c1ff0e6df97d2e206","M",600.8600,t,"59000-000","GRADUAÇÃO"
"375de033c83f5a32e94df6664628c32f","F",4.9700,f,"59000-000","GRADUAÇÃO"
